===== MAG =====
Time (UTC), geodetic latitude (degrees), geodetic longitude (degrees), alt (km above WGS-84 ellipsoid), magnetic declination (degrees), inclination (degrees), total intensity (nT), horizontal (nT), north (nT), east (nT), vertical (nT), magnetic latitude (degrees), magnetic longitude (degrees), magnetic local time (hours)
2019-01-16 11:14:50,   0.04,    53.42,    498.34,  -3.01,   -15.85, 27939.8, 26877.4, 26840.3, -1412.0, -7631.5, -17.24,   126.24, 14.84
2019-01-16 11:15:40,  -3.15,    53.49,    498.85,  -4.19,   -22.95, 27989.3, 25774.2, 25705.2, -1885.0, -10912.9, -18.92,   126.10, 14.84
2019-01-16 11:16:30,  -6.33,    53.55,    499.50,  -5.64,   -29.60, 28181.4, 24502.6, 24384.2, -2406.1, -13921.6, -21.02,   125.88, 14.84
2019-01-16 11:17:20,  -9.51,    53.63,    500.29,  -7.38,   -35.72, 28476.1, 23118.8, 22927.0, -2971.5, -16625.5, -23.41,   125.56, 14.84
2019-01-16 11:18:10, -12.69,    53.70,    501.21,  -9.49,   -41.24, 28834.9, 21683.3, 21386.6, -3574.6, -19007.4, -26.00,   125.13, 14.82
2019-01-16 11:19:00, -15.86,    53.78,    502.26, -11.99,   -46.12, 29225.8, 20257.8, 19816.1, -4206.9, -21065.8, -28.72,   124.59, 14.80
2019-01-16 11:19:50, -19.04,    53.88,    503.42, -14.89,   -50.36, 29625.8, 18900.1, 18265.1, -4858.0, -22813.9, -31.52,   123.92, 14.77
2019-01-16 11:20:40, -22.21,    53.98,    504.69, -18.20,   -53.97, 30021.6, 17660.5, 16776.6, -5517.1, -24277.6, -34.35,   123.12, 14.73
2019-01-16 11:21:30, -25.38,    54.10,    506.05, -21.86,   -56.96, 30409.0, 16577.8, 15385.3, -6173.7, -25492.9, -37.19,   122.18, 14.68
2019-01-16 11:22:20, -28.55,    54.24,    507.51, -25.78,   -59.40, 30791.6, 15675.9, 14115.6, -6817.9, -26502.6, -40.00,   121.10, 14.63
2019-01-16 11:23:10, -31.71,    54.39,    509.03, -29.82,   -61.32, 31178.3, 14963.0, 12981.2, -7441.8, -27353.2, -42.78,   119.88, 14.56
2019-01-16 11:24:00, -34.87,    54.58,    510.62, -33.85,   -62.81, 31581.6, 14432.4, 11986.0, -8039.3, -28091.0, -45.52,   118.53, 14.49
2019-01-16 11:24:50, -38.03,    54.79,    512.26, -37.73,   -63.94, 32015.4, 14064.9, 11124.3, -8606.5, -28760.5, -48.20,   117.05, 14.40
2019-01-16 11:25:40, -41.18,    55.04,    513.93, -41.36,   -64.80, 32493.1, 13833.8, 10383.2, -9141.4, -29401.1, -50.83,   115.44, 14.31
2019-01-16 11:26:30, -44.33,    55.34,    515.62, -44.70,   -65.48, 33026.5, 13708.5,  9743.4, -9643.1, -30047.1, -53.41,   113.69, 14.21
2019-01-16 11:27:20, -47.47,    55.69,    517.32, -47.76,   -66.03, 33624.8, 13658.2,  9181.6, -10111.5, -30725.9, -55.94,   111.78, 14.09
2019-01-16 11:28:10, -50.60,    56.12,    519.01, -50.57,   -66.54, 34293.6, 13653.3,  8671.1, -10546.3, -31458.6, -58.43,   109.70, 13.97
2019-01-16 11:29:00, -53.73,    56.63,    520.67, -53.22,   -67.04, 35035.1, 13666.7,  8182.7, -10946.3, -32259.6, -60.88,   107.41, 13.83
2019-01-16 11:29:50, -56.85,    57.26,    522.30, -55.80,   -67.58, 35847.4, 13673.7,  7685.7, -11309.3, -33137.1, -63.30,   104.86, 13.68
2019-01-16 11:30:40, -59.96,    58.04,    523.88, -58.43,   -68.18, 36724.6, 13651.8,  7147.2, -11631.4, -34092.9, -65.68,   101.98, 13.50
2019-01-16 11:31:30, -63.06,    59.03,    525.40, -61.25,   -68.86, 37657.0, 13581.1,  6531.6, -11907.3, -35122.7, -68.04,    98.65, 13.29
2019-01-16 11:32:20, -66.15,    60.30,    526.84, -64.45,   -69.63, 38631.2, 13444.9,  5799.8, -12129.6, -36216.1, -70.35,    94.71, 13.04
2019-01-16 11:33:10, -69.21,    61.98,    528.20, -68.23,   -70.50, 39630.3, 13230.7,  4906.1, -12287.5, -37356.5, -72.60,    89.92, 12.74
2019-01-16 11:34:00, -72.25,    64.27,    529.46, -72.95,   -71.44, 40634.1, 12932.1,  3792.4, -12363.6, -38521.3, -74.76,    83.91, 12.35
2019-01-16 11:34:50, -75.24,    67.55,    530.62, -79.08,   -72.45, 41620.2, 12550.1,  2376.8, -12322.9, -39682.9, -76.76,    76.15, 11.85
2019-01-16 11:35:40, -78.15,    72.51,    531.66, -87.50,   -73.49, 42563.8, 12095.0,   527.3, -12083.5, -40809.2, -78.51,    65.92, 11.18
2019-01-16 11:36:30, -80.90,    80.65,    532.58, -99.86,   -74.53, 43439.2, 11588.8, -1983.8, -11417.7, -41864.9, -79.83,    52.56, 10.31
2019-01-16 11:37:20, -83.31,    95.28,    533.38, -119.63,   -75.51, 44220.3, 11066.1, -5471.0, -9619.1, -42813.2, -80.51,    36.20,  9.23
2019-01-16 11:38:10, -84.87,   122.02,    534.05, -152.57,   -76.37, 44881.6, 10574.3, -9385.1, -4872.0, -43618.1, -80.38,    18.69,  8.08
2019-01-16 11:39:00, -84.75,   157.05,    534.59, 165.11,   -77.05, 45400.0, 10171.3, -9829.6,  2613.9, -44246.0, -79.42,     2.82,  7.04
2019-01-16 11:39:50, -83.04,  -177.97,    534.99, 131.85,   -77.48, 45755.9,  9917.2, -6617.1,  7386.8, -44668.3, -77.82,    -9.85,  6.21
2019-01-16 11:40:40, -80.57,  -164.43,    535.25, 109.42,   -77.60, 45934.3,  9862.3, -3279.7,  9301.0, -44863.1, -75.77,   -19.40,  5.59
2019-01-16 11:41:30, -77.79,  -156.82,    535.39,  92.81,   -77.38, 45926.4, 10032.3,  -491.0, 10020.2, -44817.2, -73.44,   -26.54,  5.12
2019-01-16 11:42:20, -74.87,  -152.13,    535.39,  79.53,   -76.83, 45729.8, 10420.8,  1893.4, 10247.3, -44526.6, -70.92,   -31.98,  4.78
2019-01-16 11:43:10, -71.88,  -149.01,    535.27,  68.64,   -75.97, 45349.3, 10993.8,  4003.8, 10238.7, -43996.5, -68.28,   -36.24,  4.51
2019-01-16 11:44:00, -68.85,  -146.81,    535.02,  59.67,   -74.86, 44796.1, 11702.3,  5910.1, 10100.2, -43240.6, -65.56,   -39.69,  4.29
2019-01-16 11:44:50, -65.79,  -145.19,    534.66,  52.26,   -73.53, 44087.0, 12496.7,  7648.6,  9882.7, -42278.7, -62.81,   -42.56,  4.11
2019-01-16 11:45:40, -62.71,  -143.96,    534.19,  46.14,   -72.04, 43242.2, 13335.4,  9240.8,  9614.6, -41134.6, -60.02,   -45.02,  3.97
2019-01-16 11:46:30, -59.62,  -143.01,    533.63,  41.03,   -70.39, 42284.2, 14188.3, 10703.1,  9314.0, -39832.7, -57.23,   -47.17,  3.84
2019-01-16 11:47:20, -56.51,  -142.25,    532.97,  36.73,   -68.61, 41235.1, 15036.8, 12050.6,  8993.7, -38395.7, -54.43,   -49.09,  3.72
2019-01-16 11:48:10, -53.40,  -141.63,    532.23,  33.08,   -66.69, 40115.4, 15871.5, 13298.7,  8663.2, -36842.1, -51.63,   -50.82,  3.62
2019-01-16 11:49:00, -50.28,  -141.13,    531.42,  29.94,   -64.62, 38942.9, 16689.1, 14461.9,  8329.6, -35185.5, -48.84,   -52.40,  3.53
2019-01-16 11:49:50, -47.16,  -140.71,    530.55,  27.21,   -62.39, 37732.3, 17489.3, 15553.3,  7998.0, -33434.4, -46.06,   -53.86,  3.45
2019-01-16 11:50:40, -44.03,  -140.37,    529.63,  24.83,   -59.96, 36495.9, 18271.9, 16583.2,  7672.0, -31592.5, -43.28,   -55.20,  3.38
2019-01-16 11:51:30, -40.90,  -140.08,    528.68,  22.72,   -57.31, 35244.0, 19035.9, 17558.3,  7353.5, -29660.9, -40.52,   -56.45,  3.31
2019-01-16 11:52:20, -37.76,  -139.83,    527.71,  20.86,   -54.41, 33986.6, 19778.2, 18481.6,  7043.3, -27639.0, -37.78,   -57.60,  3.25
2019-01-16 11:53:10, -34.62,  -139.62,    526.72,  19.20,   -51.24, 32734.5, 20493.3, 19352.9,  6741.2, -25525.9, -35.07,   -58.67,  3.19
2019-01-16 11:54:00, -31.47,  -139.45,    525.73,  17.72,   -47.76, 31500.5, 21174.7, 20169.5,  6446.5, -23322.0, -32.40,   -59.67,  3.14
2019-01-16 11:54:50, -28.32,  -139.29,    524.76,  16.40,   -43.95, 30299.7, 21814.3, 20927.0,  6158.4, -21028.7, -29.78,   -60.58,  3.09
2019-01-16 11:55:40, -25.17,  -139.16,    523.80,  15.21,   -39.77, 29150.2, 22404.1, 21619.7,  5876.6, -18649.1, -27.24,   -61.43,  3.05
2019-01-16 11:56:30, -22.02,  -139.04,    522.88,  14.14,   -35.21, 28073.0, 22935.7, 22241.2,  5601.3, -16187.8, -24.82,   -62.20,  3.01
2019-01-16 11:57:20, -18.86,  -138.94,    522.00,  13.18,   -30.26, 27091.5, 23400.6, 22784.6,  5333.9, -13651.4, -22.54,   -62.92,  2.98
2019-01-16 11:58:10, -15.71,  -138.85,    521.17,  12.32,   -24.91, 26230.7, 23790.6, 23242.6,  5076.9, -11048.0, -20.47,   -63.57,  2.95
2019-01-16 11:59:00, -12.55,  -138.77,    520.40,  11.57,   -19.19, 25515.7, 24097.4, 23607.6,  4834.0, -8388.2, -18.68,   -64.17,  2.93
2019-01-16 11:59:50,  -9.39,  -138.70,    519.69,  10.93,   -13.16, 24969.7, 24313.8, 23872.8,  4609.5, -5685.4, -17.27,   -64.73,  2.90
2019-01-16 12:00:40,  -6.22,  -138.63,    519.05,  10.39,    -6.90, 24611.8, 24433.7, 24032.7,  4408.2, -2955.6, -16.35,   -65.25,  2.88
2019-01-16 12:01:30,  -3.06,  -138.56,    518.49,   9.97,    -0.51, 24454.8, 24453.8, 24084.3,  4234.9,  -217.0, -15.99,   -65.75,  2.87
2019-01-16 12:02:20,   0.11,  -138.50,    518.01,   9.67,     5.88, 24503.0, 24374.0, 24027.9,  4093.2,  2510.5,  16.23,   -66.22,  2.85
2019-01-16 12:03:10,   3.27,  -138.43,    517.60,   9.48,    12.14, 24752.3, 24198.3, 23867.9,  3985.5,  5207.3,  17.05,   -66.69,  2.83
2019-01-16 12:04:00,   6.43,  -138.37,    517.28,   9.41,    18.17, 25190.9, 23934.8, 23612.8,  3912.8,  7855.4,  18.37,   -67.15,  2.82
2019-01-16 12:04:50,   9.60,  -138.30,    517.04,   9.45,    23.87, 25801.8, 23595.0, 23274.7,  3874.2, 10440.7,  20.08,   -67.63,  2.80
2019-01-16 12:05:40,  12.76,  -138.22,    516.87,   9.60,    29.18, 26564.9, 23192.5, 22867.8,  3867.1, 12953.9,  22.09,   -68.11,  2.78
2019-01-16 12:06:30,  15.93,  -138.14,    516.78,   9.84,    34.09, 27460.5, 22741.7, 22407.0,  3887.5, 15391.4,  24.32,   -68.61,  2.76
2019-01-16 12:07:20,  19.09,  -138.05,    516.77,  10.17,    38.58, 28470.4, 22255.5, 21905.7,  3930.3, 17755.5,  26.70,   -69.13,  2.75
2019-01-16 12:08:10,  22.25,  -137.94,    516.82,  10.57,    42.69, 29578.9, 21743.2, 21374.0,  3989.5, 20053.5,  29.21,   -69.66,  2.72
2019-01-16 12:09:00,  25.41,  -137.83,    516.92,  11.03,    46.43, 30772.5, 21209.3, 20817.4,  4058.5, 22296.0,  31.81,   -70.22,  2.70
2019-01-16 12:09:50,  28.57,  -137.69,    517.09,  11.54,    49.86, 32038.9, 20652.2, 20235.0,  4130.0, 24494.5,  34.47,   -70.78,  2.68
2019-01-16 12:10:40,  31.72,  -137.54,    517.29,  12.07,    53.03, 33365.5, 20063.7, 19620.0,  4196.2, 26659.0,  37.20,   -71.35,  2.66
2019-01-16 12:11:30,  34.88,  -137.35,    517.54,  12.63,    55.99, 34737.5, 19430.1, 18959.9,  4248.7, 28795.2,  39.98,   -71.93,  2.63
2019-01-16 12:12:20,  38.02,  -137.14,    517.81,  13.20,    58.78, 36136.7, 18733.1, 18237.9,  4278.8, 30902.0,  42.81,   -72.50,  2.61
2019-01-16 12:13:10,  41.17,  -136.89,    518.10,  13.79,    61.43, 37540.6, 17952.5, 17435.4,  4277.8, 32969.7,  45.68,   -73.06,  2.59
2019-01-16 12:14:00,  44.31,  -136.59,    518.39,  14.37,    63.99, 38922.2, 17069.2, 16534.9,  4237.4, 34979.7,  48.60,   -73.60,  2.57
2019-01-16 12:14:50,  47.45,  -136.24,    518.69,  14.97,    66.47, 40251.3, 16068.5, 15523.1,  4150.7, 36904.9,  51.57,   -74.12,  2.55
2019-01-16 12:15:40,  50.59,  -135.82,    518.97,  15.57,    68.89, 41496.0, 14943.2, 14394.4,  4012.2, 38712.0,  54.57,   -74.62,  2.53
2019-01-16 12:16:30,  53.72,  -135.30,    519.23,  16.19,    71.26, 42625.5, 13695.9, 13152.7,  3818.7, 40365.3,  57.61,   -75.11,  2.51
2019-01-16 12:17:20,  56.84,  -134.67,    519.46,  16.81,    73.56, 43613.0, 12339.9, 11812.3,  3569.6, 41830.8,  60.69,   -75.59,  2.49
2019-01-16 12:18:10,  59.95,  -133.89,    519.64,  17.44,    75.80, 44438.2, 10898.5, 10397.4,  3266.6, 43081.1,  63.78,   -76.07,  2.48
2019-01-16 12:19:00,  63.06,  -132.90,    519.78,  18.05,    77.96, 45090.1,  9402.7,  8940.0,  2913.4, 44098.9,  66.90,   -76.58,  2.46
2019-01-16 12:19:50,  66.15,  -131.63,    519.86,  18.59,    80.03, 45567.6,  7887.4,  7475.9,  2514.4, 44879.7,  70.02,   -77.14,  2.43
2019-01-16 12:20:40,  69.22,  -129.94,    519.88,  18.95,    82.00, 45879.5,  6388.1,  6042.0,  2074.1, 45432.6,  73.15,   -77.81,  2.40
2019-01-16 12:21:30,  72.26,  -127.64,    519.83,  18.85,    83.84, 46043.4,  4937.5,  4672.8,  1595.1, 45777.9,  76.26,   -78.68,  2.36
2019-01-16 12:22:20,  75.26,  -124.35,    519.69,  17.54,    85.56, 46082.7,  3567.3,  3401.4,  1075.3, 45944.4,  79.37,   -79.91,  2.29
2019-01-16 12:23:10,  78.18,  -119.34,    519.48,  12.54,    87.11, 46023.4,  2322.6,  2267.1,   504.5, 45964.7,  82.47,   -81.97,  2.17
2019-01-16 12:24:00,  80.94,  -111.11,    519.19,  -6.03,    88.31, 45890.7,  1350.9,  1343.4,  -141.8, 45870.8,  85.53,   -86.48,  1.89
2019-01-16 12:24:50,  83.36,   -96.25,    518.81, -47.08,    88.48, 45706.4,  1214.1,   826.8,  -889.1, 45690.3,  88.46,  -107.83,  0.48
2019-01-16 12:25:40,  84.89,   -69.08,    518.35, -52.61,    87.51, 45486.7,  1973.7,  1198.5, -1568.2, 45443.9,  88.07,   127.74, 16.20
2019-01-16 12:26:30,  84.72,   -33.94,    517.79, -29.81,    86.25, 45241.8,  2961.5,  2569.5, -1472.5, 45144.7,  85.11,   112.32, 15.18
2019-01-16 12:27:20,  82.97,    -9.27,    517.16, -11.20,    84.91, 44976.1,  3988.4,  3912.5,  -774.5, 44798.9,  82.07,   108.35, 14.93
2019-01-16 12:28:10,  80.47,     4.03,    516.44,  -1.62,    83.55, 44689.9,  5021.6,  5019.6,  -141.8, 44406.9,  79.01,   106.40, 14.82
2019-01-16 12:29:00,  77.66,    11.52,    515.65,   3.18,    82.16, 44380.5,  6056.8,  6047.5,   336.5, 43965.3,  75.94,   105.16, 14.75
2019-01-16 12:29:50,  74.72,    16.14,    514.78,   5.65,    80.73, 44044.0,  7096.6,  7062.1,   698.7, 43468.5,  72.87,   104.27, 14.71
2019-01-16 12:30:40,  71.71,    19.22,    513.86,   6.87,    79.25, 43676.0,  8145.3,  8086.8,   974.7, 42909.8,  69.78,   103.59, 14.68
2019-01-16 12:31:30,  68.65,    21.39,    512.87,   7.38,    77.71, 43272.5,  9208.5,  9132.2,  1182.9, 42281.4,  66.67,   103.04, 14.65
2019-01-16 12:32:20,  65.57,    22.99,    511.83,   7.46,    76.10, 42829.6, 10292.3, 10205.3,  1335.9, 41574.5,  63.55,   102.59, 14.64
2019-01-16 12:33:10,  62.47,    24.21,    510.76,   7.27,    74.38, 42343.1, 11403.4, 11311.7,  1443.6, 40778.7,  60.41,   102.22, 14.63
2019-01-16 12:34:00,  59.36,    25.15,    509.66,   6.93,    72.53, 41808.8, 12548.3, 12456.5,  1515.0, 39881.2,  57.25,   101.91, 14.62
2019-01-16 12:34:50,  56.23,    25.91,    508.54,   6.51,    70.54, 41221.4, 13732.4, 13643.7,  1558.1, 38866.8,  54.08,   101.66, 14.62
2019-01-16 12:35:40,  53.10,    26.51,    507.41,   6.06,    68.37, 40575.5, 14959.2, 14875.5,  1580.3, 37717.3,  50.88,   101.46, 14.62
2019-01-16 12:36:30,  49.96,    27.01,    506.29,   5.61,    65.98, 39864.9, 16228.9, 16151.1,  1587.8, 36412.0,  47.67,   101.30, 14.63
2019-01-16 12:37:20,  46.81,    27.42,    505.19,   5.19,    63.34, 39083.7, 17537.7, 17465.8,  1585.6, 34928.0,  44.44,   101.18, 14.63
2019-01-16 12:38:10,  43.66,    27.76,    504.11,   4.79,    60.41, 38227.2, 18875.9, 18809.9,  1577.4, 33241.8,  41.21,   101.10, 14.64
2019-01-16 12:39:00,  40.50,    28.05,    503.09,   4.44,    57.15, 37292.4, 20227.8, 20167.2,  1565.2, 31329.9,  37.97,   101.05, 14.65
2019-01-16 12:39:50,  37.34,    28.30,    502.11,   4.12,    53.52, 36280.3, 21570.2, 21514.5,  1549.4, 29171.7,  34.75,   101.03, 14.67
2019-01-16 12:40:40,  34.17,    28.50,    501.21,   3.83,    49.47, 35196.5, 22872.2, 22821.0,  1529.4, 26751.7,  31.55,   101.05, 14.68
2019-01-16 12:41:30,  31.00,    28.68,    500.39,   3.58,    44.96, 34053.4, 24096.1, 24049.1,  1503.1, 24062.7,  28.41,   101.10, 14.70
2019-01-16 12:42:20,  27.83,    28.83,    499.65,   3.34,    39.95, 32870.9, 25198.0, 25155.2,  1467.7, 21108.3,  25.35,   101.18, 14.72
2019-01-16 12:43:10,  24.66,    28.97,    499.02,   3.11,    34.42, 31677.2, 26130.9, 26092.3,  1419.5, 17905.9,  22.43,   101.29, 14.74
2019-01-16 12:44:00,  21.48,    29.08,    498.49,   2.89,    28.35, 30507.4, 26847.4, 26813.2,  1354.6, 14488.5,  19.73,   101.42, 14.77
2019-01-16 12:44:50,  18.30,    29.18,    498.09,   2.66,    21.77, 29400.8, 27303.8, 27274.3,  1268.6, 10904.6,  17.35,   101.58, 14.79
2019-01-16 12:45:40,  15.12,    29.27,    497.81,   2.42,    14.72, 28396.8, 27464.2, 27439.8,  1157.3,  7217.7,  15.44,   101.75, 14.82
2019-01-16 12:46:30,  11.94,    29.36,    497.66,   2.13,     7.31, 27528.5, 27304.7, 27285.8,  1016.3,  3503.2,  14.19,   101.93, 14.85
2019-01-16 12:47:20,   8.76,    29.43,    497.65,   1.80,    -0.33, 26816.7, 26816.3, 26803.0,   841.5,  -155.2, -13.78,   102.11, 14.87
2019-01-16 12:48:10,   5.58,    29.50,    497.78,   1.39,    -8.03, 26265.2, 26007.4, 25999.8,   629.1, -3670.9, -14.26,   102.27, 14.90
2019-01-16 12:49:00,   2.39,    29.57,    498.05,   0.86,   -15.62, 25859.5, 24905.0, 24902.2,   375.6, -6960.8, -15.53,   102.40, 14.92
2019-01-16 12:49:50,  -0.79,    29.63,    498.46,   0.19,   -22.90, 25569.6, 23553.9, 23553.8,    78.5, -9950.8, -17.37,   102.48, 14.94
2019-01-16 12:50:40,  -3.97,    29.70,    499.01,  -0.69,   -29.75, 25356.5, 22014.6, 22013.0,  -263.8, -12582.2, -19.61,   102.49, 14.96
2019-01-16 12:51:30,  -7.15,    29.77,    499.70,  -1.83,   -36.04, 25180.5, 20360.0, 20349.5,  -651.5, -14816.5, -22.08,   102.41, 14.97
2019-01-16 12:52:20, -10.33,    29.84,    500.53,  -3.33,   -41.71, 25008.5, 18670.3, 18638.9, -1083.1, -16638.7, -24.69,   102.22, 14.97
2019-01-16 12:53:10, -13.51,    29.92,    501.49,  -5.24,   -46.68, 24820.2, 17027.6, 16956.4, -1555.5, -18058.3, -27.35,   101.90, 14.96
2019-01-16 12:54:00, -16.69,    30.00,    502.56,  -7.65,   -50.94, 24610.3, 15509.0, 15371.1, -2063.7, -19108.5, -30.03,   101.42, 14.94
2019-01-16 12:54:50, -19.86,    30.10,    503.76, -10.57,   -54.45, 24388.8, 14180.8, 13940.3, -2601.0, -19842.3, -32.68,   100.79, 14.92
2019-01-16 12:55:40, -23.04,    30.21,    505.05, -13.97,   -57.22, 24178.4, 13092.1, 12705.1, -3160.0, -20327.1, -35.29,   100.00, 14.88
2019-01-16 12:56:30, -26.21,    30.33,    506.44, -17.71,   -59.27, 24009.6, 12270.0, 11688.5, -3732.5, -20637.6, -37.83,    99.05, 14.83
2019-01-16 12:57:20, -29.37,    30.47,    507.92, -21.59,   -60.66, 23916.1, 11717.3, 10895.5, -4310.8, -20849.1, -40.30,    97.95, 14.77
2019-01-16 12:58:10, -32.53,    30.63,    509.47, -25.35,   -61.51, 23929.0, 11414.8, 10315.4, -4887.8, -21030.9, -42.69,    96.71, 14.70
2019-01-16 12:59:00, -35.69,    30.82,    511.07, -28.81,   -61.93, 24073.5, 11327.1,  9925.5, -5457.8, -21242.2, -45.00,    95.34, 14.63
2019-01-16 12:59:50, -38.85,    31.05,    512.72, -31.82,   -62.08, 24366.6, 11410.7,  9695.6, -6016.7, -21529.7, -47.25,    93.88, 14.54
2019-01-16 13:00:40, -42.00,    31.31,    514.40, -34.38,   -62.08, 24816.8, 11621.8,  9592.1, -6562.0, -21927.3, -49.44,    92.31, 14.45
2019-01-16 13:01:30, -45.14,    31.62,    516.09, -36.51,   -62.04, 25426.2, 11920.7,  9581.2, -7092.4, -22458.6, -51.59,    90.66, 14.36
2019-01-16 13:02:20, -48.28,    31.99,    517.79, -38.31,   -62.06, 26191.9, 12273.2,  9630.6, -7608.1, -23138.4, -53.71,    88.93, 14.26
2019-01-16 13:03:10, -51.41,    32.44,    519.47, -39.87,   -62.18, 27108.7, 12650.3,  9709.1, -8109.4, -23976.1, -55.80,    87.10, 14.15
2019-01-16 13:04:00, -54.54,    32.98,    521.13, -41.30,   -62.46, 28169.5, 13026.1,  9785.7, -8597.7, -24976.8, -57.90,    85.16, 14.04
2019-01-16 13:04:50, -57.66,    33.64,    522.75, -42.72,   -62.90, 29365.4, 13376.2,  9827.7, -9074.0, -26142.1, -59.99,    83.08, 13.91
2019-01-16 13:05:40, -60.77,    34.47,    524.32, -44.23,   -63.53, 30685.3, 13676.0,  9799.2, -9539.9, -27469.2, -62.10,    80.82, 13.78
2019-01-16 13:06:30, -63.86,    35.53,    525.82, -45.99,   -64.35, 32114.4, 13900.8,  9658.8, -9996.9, -28950.0, -64.23,    78.33, 13.62
2019-01-16 13:07:20, -66.94,    36.89,    527.24, -48.15,   -65.35, 33633.5, 14026.0,  9358.8, -10447.2, -30569.3, -66.37,    75.51, 13.45
2019-01-16 13:08:10, -70.00,    38.70,    528.58, -50.94,   -66.53, 35218.7, 14029.0,  8840.9, -10892.7, -32304.0, -68.54,    72.26, 13.25
2019-01-16 13:09:00, -73.03,    41.20,    529.81, -54.68,   -67.85, 36841.6, 13890.6,  8029.8, -11334.5, -34122.6, -70.71,    68.40, 13.01
2019-01-16 13:09:50, -76.00,    44.83,    530.94, -59.93,   -69.30, 38470.0, 13598.1,  6814.2, -11767.5, -35986.5, -72.86,    63.66, 12.70
2019-01-16 13:10:40, -78.88,    50.42,    531.95, -67.63,   -70.85, 40069.2, 13146.8,  5003.0, -12157.6, -37851.0, -74.96,    57.63, 12.32
2019-01-16 13:11:30, -81.57,    59.82,    532.85, -79.79,   -72.45, 41603.2, 12542.9,  2223.3, -12344.3, -39667.4, -76.93,    49.74, 11.80
2019-01-16 13:12:20, -83.83,    77.04,    533.61, -100.62,   -74.08, 43036.3, 11805.8, -2175.7, -11603.6, -41385.3, -78.65,    39.19, 11.12
2019-01-16 13:13:10, -85.03,   107.26,    534.24, -135.56,   -75.67, 44333.8, 10971.4, -7833.2, -7682.0, -42954.8, -79.92,    25.29, 10.20
2019-01-16 13:14:00, -84.43,   141.12,    534.74, -175.59,   -77.17, 45464.1, 10096.1, -10066.2,  -776.0, -44328.9, -80.50,     8.36,  9.09
2019-01-16 13:14:50, -82.45,   162.59,    535.11, 154.94,   -78.49, 46399.8,  9261.0, -8389.4,  3922.2, -45466.2, -80.21,    -9.41,  7.92
2019-01-16 13:15:40, -79.87,   174.14,    535.34, 133.31,   -79.52, 47118.9,  8572.8, -5880.5,  6238.0, -46332.4, -79.09,   -25.11,  6.89
2019-01-16 13:16:30, -77.04,  -179.20,    535.44, 114.65,   -80.14, 47606.6,  8151.6, -3400.1,  7408.7, -46903.5, -77.32,   -37.40,  6.08
2019-01-16 13:17:20, -74.10,  -175.01,    535.41,  97.40,   -80.26, 47856.1,  8095.4, -1042.4,  8028.0, -47166.4, -75.13,   -46.57,  5.49
2019-01-16 13:18:10, -71.10,  -172.17,    535.25,  81.85,   -79.85, 47869.2,  8433.9,  1196.3,  8348.6, -47120.4, -72.66,   -53.43,  5.04
2019-01-16 13:19:00, -68.06,  -170.15,    534.98,  68.64,   -78.97, 47656.2,  9115.4,  3319.4,  8489.5, -46776.3, -70.02,   -58.67,  4.71
2019-01-16 13:19:50, -64.99,  -168.65,    534.59,  57.98,   -77.73, 47234.7, 10041.8,  5324.1,  8514.2, -46154.9, -67.26,   -62.81,  4.45
2019-01-16 13:20:40, -61.91,  -167.50,    534.09,  49.58,   -76.21, 46627.7, 11113.7,  7206.6,  8460.5, -45283.8, -64.44,   -66.17,  4.24
2019-01-16 13:21:30, -58.81,  -166.60,    533.50,  42.97,   -74.50, 45861.4, 12254.1,  8966.3,  8352.7, -44194.0, -61.58,   -68.97,  4.06
2019-01-16 13:22:20, -55.71,  -165.88,    532.82,  37.73,   -72.64, 44962.9, 13412.1, 10607.5,  8207.5, -42916.0, -58.68,   -71.37,  3.92
2019-01-16 13:23:10, -52.59,  -165.30,    532.06,  33.51,   -70.66, 43957.5, 14558.5, 12139.3,  8036.7, -41476.6, -55.78,   -73.45,  3.79
2019-01-16 13:24:00, -49.47,  -164.82,    531.23,  30.04,   -68.55, 42867.2, 15679.2, 13573.6,  7848.3, -39896.9, -52.86,   -75.29,  3.69
2019-01-16 13:24:50, -46.35,  -164.42,    530.34,  27.13,   -66.29, 41710.2, 16769.2, 14923.7,  7647.7, -38190.8, -49.94,   -76.93,  3.59
2019-01-16 13:25:40, -43.22,  -164.09,    529.42,  24.66,   -63.88, 40500.7, 17827.8, 16202.0,  7438.3, -36365.9, -47.02,   -78.41,  3.51
2019-01-16 13:26:30, -40.08,  -163.81,    528.46,  22.52,   -61.29, 39249.6, 18855.5, 17417.6,  7222.0, -34423.9, -44.11,   -79.75,  3.43
2019-01-16 13:27:20, -36.94,  -163.58,    527.47,  20.65,   -58.48, 37966.1, 19851.3, 18576.2,  6999.8, -32362.8, -41.21,   -80.98,  3.36
2019-01-16 13:28:10, -33.80,  -163.38,    526.48,  18.99,   -55.41, 36658.6, 20811.3, 19678.7,  6772.1, -30178.5, -38.32,   -82.10,  3.30
2019-01-16 13:29:00, -30.66,  -163.21,    525.50,  17.51,   -52.06, 35336.5, 21728.6, 20721.3,  6538.9, -27866.4, -35.46,   -83.12,  3.25
2019-01-16 13:29:50, -27.51,  -163.06,    524.52,  16.19,   -48.37, 34011.4, 22592.3, 21696.0,  6300.5, -25423.6, -32.65,   -84.06,  3.20
