===== MAG =====
Time (UTC), geodetic latitude (degrees), geodetic longitude (degrees), alt (km above WGS-84 ellipsoid), magnetic declination (degrees), inclination (degrees), total intensity (nT), horizontal (nT), north (nT), east (nT), vertical (nT), magnetic latitude (degrees), magnetic longitude (degrees), magnetic local time (hours)
2019-04-23 22:09:24,  66.15,   -79.26,    519.78, -19.08,    82.47, 45637.6,  5982.7,  5653.9, -1956.0, 45243.8,  74.76,    -1.80, 17.37
2019-04-23 22:09:36,  66.89,   -78.90,    519.80, -19.98,    82.75, 45635.6,  5760.5,  5413.8, -1968.3, 45270.6,  75.40,    -1.14, 17.42
2019-04-23 22:09:48,  67.63,   -78.51,    519.81, -20.92,    83.02, 45628.5,  5546.5,  5180.9, -1980.4, 45290.2,  76.04,    -0.42, 17.47
2019-04-23 22:10:00,  68.37,   -78.10,    519.82, -21.90,    83.28, 45617.0,  5341.0,  4955.5, -1992.4, 45303.2,  76.68,     0.37, 17.53
2019-04-23 22:10:12,  69.10,   -77.65,    519.83, -22.93,    83.52, 45601.4,  5144.3,  4737.8, -2004.2, 45310.3,  77.31,     1.25, 17.59
2019-04-23 22:10:24,  69.83,   -77.17,    519.83, -24.00,    83.76, 45582.2,  4956.6,  4528.3, -2015.7, 45311.9,  77.94,     2.23, 17.66
2019-04-23 22:10:36,  70.57,   -76.65,    519.82, -25.10,    83.98, 45559.9,  4778.2,  4326.9, -2027.1, 45308.6,  78.56,     3.31, 17.73
2019-04-23 22:10:48,  71.30,   -76.09,    519.82, -26.24,    84.19, 45534.9,  4609.2,  4134.1, -2038.0, 45301.1,  79.17,     4.52, 17.82
2019-04-23 22:11:00,  72.02,   -75.48,    519.80, -27.41,    84.39, 45507.9,  4449.6,  3950.0, -2048.6, 45289.8,  79.78,     5.88, 17.91
2019-04-23 22:11:12,  72.75,   -74.82,    519.79, -28.61,    84.58, 45479.1,  4299.7,  3774.8, -2058.7, 45275.4,  80.38,     7.42, 18.02
2019-04-23 22:11:24,  73.47,   -74.10,    519.77, -29.81,    84.75, 45449.2,  4159.5,  3608.9, -2068.1, 45258.5,  80.98,     9.16, 18.14
2019-04-23 22:11:36,  74.19,   -73.31,    519.74, -31.03,    84.91, 45418.7,  4028.9,  3452.5, -2076.7, 45239.6,  81.56,    11.15, 18.27
2019-04-23 22:11:48,  74.91,   -72.44,    519.71, -32.23,    85.06, 45387.8,  3908.1,  3305.8, -2084.4, 45219.3,  82.12,    13.44, 18.43
2019-04-23 22:12:00,  75.62,   -71.48,    519.68, -33.42,    85.20, 45357.3,  3796.8,  3169.2, -2090.9, 45198.1,  82.67,    16.08, 18.61
2019-04-23 22:12:12,  76.33,   -70.42,    519.64, -34.56,    85.32, 45327.4,  3695.1,  3043.2, -2095.9, 45176.5,  83.21,    19.15, 18.82
2019-04-23 22:12:24,  77.03,   -69.24,    519.59, -35.63,    85.44, 45298.6,  3602.7,  2928.1, -2099.0, 45155.1,  83.71,    22.73, 19.06
2019-04-23 22:12:36,  77.72,   -67.93,    519.54, -36.62,    85.54, 45271.4,  3519.6,  2824.7, -2099.7, 45134.3,  84.19,    26.93, 19.34
2019-04-23 22:12:48,  78.41,   -66.45,    519.49, -37.50,    85.63, 45246.0,  3445.5,  2733.5, -2097.4, 45114.7,  84.63,    31.85, 19.67
2019-04-23 22:13:00,  79.09,   -64.79,    519.43, -38.22,    85.71, 45223.0,  3380.1,  2655.6, -2091.2, 45096.5,  85.02,    37.60, 20.06
2019-04-23 22:13:12,  79.76,   -62.90,    519.36, -38.75,    85.78, 45202.6,  3323.3,  2591.9, -2080.0, 45080.3,  85.35,    44.24, 20.51
2019-04-23 22:13:24,  80.41,   -60.75,    519.30, -39.03,    85.84, 45185.2,  3274.8,  2543.8, -2062.3, 45066.4,  85.61,    51.79, 21.01
2019-04-23 22:13:36,  81.05,   -58.28,    519.22, -39.02,    85.89, 45171.1,  3234.2,  2512.7, -2036.3, 45055.1,  85.78,    60.11, 21.57
2019-04-23 22:13:48,  81.67,   -55.44,    519.14, -38.64,    85.93, 45160.4,  3201.5,  2500.6, -1999.1, 45046.8,  85.85,    68.93, 22.16
2019-04-23 22:14:00,  82.26,   -52.15,    519.06, -37.81,    85.97, 45153.5,  3176.2,  2509.2, -1947.3, 45041.7,  85.82,    77.84, 22.76
2019-04-23 22:14:12,  82.83,   -48.31,    518.97, -36.45,    85.99, 45150.6,  3158.1,  2540.3, -1876.3, 45040.0,  85.70,    86.43, 23.33
2019-04-23 22:14:24,  83.36,   -43.85,    518.87, -34.44,    86.00, 45151.8,  3147.1,  2595.3, -1780.0, 45042.0,  85.48,    94.35, 23.87
2019-04-23 22:14:36,  83.83,   -38.64,    518.77, -31.70,    86.01, 45157.3,  3142.9,  2674.1, -1651.3, 45047.8,  85.18,   101.41,  0.34
